id,ts,principal_id,client_id,query_id,sql_hash,table_name,bytes_scanned,row_count,duration_ms,status
3e4b58f3-d643-5188-96d9-8cea87e67b02,2026-05-26T11:28:14+00:00,analyst-002,governed-mcp,pipeline_summary,2e4621e2ebaaa58de6e7788c07579602,regions,1345349,466,176,success
4236c6ce-1f96-5850-9280-8c7377218494,2026-05-26T11:28:29+00:00,shadow-abuser-02,shadow-simulator,,8861a3b10170d3e77f9f700dc2370c3b,pipeline,1425161,19,710,success
314c6295-1302-53e3-9d9f-6468c00d0a89,2026-05-26T11:28:53+00:00,shadow-abuser-02,governed-mcp,renewals_by_region,bc808256cfdcca7263f6018432b390f5,opportunities,1172175,44,144,success
7a901c60-cb10-53a3-9f1a-588b2912721e,2026-05-26T11:29:55+00:00,analyst-008,governed-mcp,pipeline_summary,054548e1a0503dac0a7a63cc76a652df,pipeline,2148703,117,115,success
f38c3413-18c4-5c11-9d23-986821338d04,2026-05-26T11:31:57+00:00,shadow-abuser-01,governed-mcp,account_health,b4bb129aed15b8be31a2ffa3f762a577,fiscal_calendar,1095851,291,707,success
5ce0f990-4cd2-5226-baad-c7711fbadd5e,2026-05-26T11:32:51+00:00,analyst-010,governed-mcp,pipeline_summary,da2b580db205e3d7ec9a6422786c7556,pipeline,988130,321,338,success
c62b514f-8e6c-5f2f-9eee-071663521f95,2026-05-26T11:33:09+00:00,shadow-abuser-01,governed-mcp,account_health,0c6bfe7c3d4ed4c1f58cafdb73e97edf,accounts,473374,446,484,success
f2d71d91-e54f-5e6f-b54d-c1df16b78af0,2026-05-26T11:34:01+00:00,analyst-006,governed-mcp,renewals_by_region,2e10202b4f064beb8c59697468f14cb5,pipeline,2223223,225,578,success
b3060c72-a056-53f1-9bad-9ce618c840cc,2026-05-26T11:35:08+00:00,analyst-010,governed-mcp,renewals_by_region,20eb21e644d52ce225013be69f9a4537,regions,2362356,122,747,success
be2ce933-b0ea-516f-bc5c-d9029462104b,2026-05-26T11:36:02+00:00,analyst-005,governed-mcp,pipeline_summary,a45a9701e48a3fcfbc4a9b15f0f22e86,pipeline,1092679,417,529,success
d38386f8-e644-5088-b7b6-3cfb044d227c,2026-05-26T11:36:09+00:00,analyst-008,governed-mcp,pipeline_summary,e62a30aa5dc3f10a7f8594229b804b73,opportunities,688545,24,312,success
31d0108f-fbab-5203-b392-e0fd0582fbe6,2026-05-26T11:37:11+00:00,analyst-006,governed-mcp,pipeline_summary,11b8a9c4a4e0d7aebbbcc7ec2940de0c,accounts,2446038,406,409,success
d935557d-1269-519b-a1ed-f6f28ad05dfe,2026-05-26T11:39:05+00:00,analyst-001,governed-mcp,renewals_by_region,0630aa68f73e3f73d3052c23d2f40417,regions,1627031,78,167,success
9b9cc963-f15b-5c0d-b4df-a95a24a462be,2026-05-26T11:39:08+00:00,analyst-001,shadow-simulator,,a71673901519a751afd42d564f533ef4,pipeline,1002517,23,122,success
20e3c798-efa7-5eae-859c-a3bb0f5476ab,2026-05-26T11:39:27+00:00,analyst-010,governed-mcp,renewals_by_region,00b74daa7da4547fb4a34456a53c7aab,accounts,1186693,410,247,success
8ea9bbef-986c-5906-bdb6-00df6e2ee447,2026-05-26T11:39:54+00:00,shadow-abuser-01,governed-mcp,renewals_by_region,095c01e08447598f0b2dc0b44a1933da,fiscal_calendar,1352537,446,279,success
6b264330-bc9b-5308-8af8-6ebfde8f4de4,2026-05-26T11:40:12+00:00,analyst-002,shadow-simulator,,505d67f26fd3200f0bfad8754f64fa3b,regions,648303,336,350,success
570aa9cc-e734-5e13-a357-996be981b0ba,2026-05-26T11:40:38+00:00,analyst-006,governed-mcp,account_health,5c16b60b6c013141971f3c9770973d3b,regions,787801,379,210,success
9e11403b-fbda-5794-86d1-27d253d37087,2026-05-26T11:40:40+00:00,analyst-010,governed-mcp,account_health,8df5ebda3ce922a591c8e59b32cbb34a,accounts,1163273,223,94,success
c9a13590-43b3-54a8-8561-1fda5371a42b,2026-05-26T11:41:56+00:00,analyst-002,governed-mcp,account_health,3e70078d63aedbf200476580bc0a32e8,opportunities,827809,382,284,success
8b1c24f8-ad51-5eaf-a139-bd516c9452ce,2026-05-26T11:42:06+00:00,analyst-008,governed-mcp,account_health,50d5c295c4fa78b9387fc45fe2da331f,regions,2497371,206,798,success
eb42bdd4-ec31-5a2f-9bfc-d130f738e26b,2026-05-26T11:42:25+00:00,shadow-abuser-01,governed-mcp,account_health,f595b952e240d4a00fe69ff7f6a587ce,pipeline,949227,9,240,success
c92336de-869e-5b07-ab0e-36f8ab6359f8,2026-05-26T11:42:25+00:00,analyst-001,governed-mcp,account_health,7c97da11536127e0c2181db581341bea,accounts,1334766,417,353,success
9ad65352-da59-584e-8e45-fd9738d8a354,2026-05-26T11:44:05+00:00,analyst-008,shadow-simulator,,dea1471aab15650be050a078f3991586,pipeline,3100395,268,162,success
0fb873c0-7353-5a35-860b-52940cada1dc,2026-05-26T11:44:30+00:00,analyst-008,governed-mcp,pipeline_summary,a2e5402462c16b25d51989d98d251704,accounts,1493593,108,695,success
a0be9349-79ae-5f61-b06a-163e7a872f2b,2026-05-26T11:45:13+00:00,analyst-003,governed-mcp,renewals_by_region,11080304d18f299e813f78787161be28,pipeline,2138845,339,219,success
ac97b474-ce43-5e8a-a67e-247c37996e0e,2026-05-26T11:45:49+00:00,analyst-002,governed-mcp,renewals_by_region,d72fe5fbb2803a32c73c837c3fe5e20a,accounts,501756,394,490,success
7760a60a-0b1c-58f8-9e3d-00815a642a69,2026-05-26T11:46:39+00:00,shadow-abuser-02,shadow-simulator,,e54095aed57ab8f4f4250519aa8bc373,fiscal_calendar,1037479,227,314,success
716aaf24-e116-53c3-b693-82f67f04c5c9,2026-05-26T11:46:41+00:00,shadow-abuser-02,shadow-simulator,,0bd2203eeb694be0fb11c5062f9b776c,opportunities,1625908,76,454,success
a72b2302-9cfc-5b34-b442-a011f56d6218,2026-05-26T11:48:58+00:00,analyst-002,shadow-simulator,,57901a8fee0b420a995389bf8f383b79,pipeline,357769,62,648,success
42bc0535-cebe-5ced-a28c-4f01e1213913,2026-05-26T11:49:57+00:00,shadow-abuser-02,governed-mcp,renewals_by_region,bc808256cfdcca7263f6018432b390f5,opportunities,787567,34,614,success
d514423b-b71e-5812-b949-3a9f218d27c4,2026-05-26T11:50:16+00:00,analyst-001,governed-mcp,account_health,f95eef7c6ebe6d9608d1fc64a2a3c28b,pipeline,1188656,473,106,success
92d97ab8-fce8-5a0a-b3c8-b2b8f112c5cd,2026-05-26T11:50:57+00:00,shadow-abuser-02,governed-mcp,pipeline_summary,7c4ff8026f7a01a687dd3afc64de2c48,accounts,1882536,236,49,success
874edd98-fc17-581f-aa95-316432dbdd65,2026-05-26T11:51:01+00:00,analyst-001,shadow-simulator,,a71673901519a751afd42d564f533ef4,pipeline,1206985,294,544,success
32cbdc66-8dbb-5e4c-9b61-adc5c856c4b1,2026-05-26T11:52:00+00:00,analyst-005,governed-mcp,renewals_by_region,73fd71b448b4f005d2bc8c6352da7df6,opportunities,1400846,82,374,success
e4bc5068-9b1f-5644-b1a4-693c5ecf6f18,2026-05-26T11:52:10+00:00,analyst-005,governed-mcp,pipeline_summary,250a9c4c3f3d5bf6df18f10e6968492e,regions,705969,6,201,success
a15c2bd8-d4bd-5bd9-bae1-e83a28c6407d,2026-05-26T11:53:54+00:00,analyst-002,governed-mcp,account_health,dd27635bb3effd1763503c619fdd6512,fiscal_calendar,863143,252,569,success
758aed2c-e9b4-58cf-8787-ccc30efd61a6,2026-05-26T11:54:13+00:00,analyst-001,governed-mcp,pipeline_summary,74d930e80019aef352a8c82be4fc62d9,fiscal_calendar,1003037,128,789,success
1334fbb0-1746-54ac-9ab7-5397a9682785,2026-05-26T11:54:39+00:00,shadow-abuser-01,shadow-simulator,,f595b952e240d4a00fe69ff7f6a587ce,pipeline,1380871,436,432,success
b33c5a32-ea11-5751-8f92-ac4509d588c1,2026-05-26T11:56:04+00:00,analyst-010,governed-mcp,pipeline_summary,da2b580db205e3d7ec9a6422786c7556,pipeline,1033573,142,708,success
7036b035-6c2b-5e6d-940f-a0cc377cadb4,2026-05-26T11:56:10+00:00,shadow-abuser-01,shadow-simulator,,18d7dbdecedc028af28e90d831313f2d,opportunities,1870614,220,134,success
b25354c8-1670-5950-a919-afe33b62a174,2026-05-26T11:56:24+00:00,analyst-002,governed-mcp,renewals_by_region,d72fe5fbb2803a32c73c837c3fe5e20a,accounts,2384014,451,381,success
ad3335a2-b289-5263-8463-c7e771f57244,2026-05-26T11:56:44+00:00,analyst-003,governed-mcp,account_health,61a2c42d8e2480e4d7a555d61d7f5cdb,regions,925535,286,487,success
0ac465ab-2f22-51fc-b342-e8c21298ce96,2026-05-26T11:59:30+00:00,analyst-010,shadow-simulator,,9ba80bd2ac5689ef68b538c76eed3150,pipeline,2473072,374,588,success
351eebd4-b57d-5ca5-95bc-b0f12a964e54,2026-05-26T12:00:50+00:00,analyst-010,governed-mcp,account_health,9ba80bd2ac5689ef68b538c76eed3150,pipeline,1506872,11,230,success
3b7dc0b8-128f-5564-bad3-8a1a0e8ccc79,2026-05-26T12:01:50+00:00,analyst-007,governed-mcp,pipeline_summary,85f3cd528d74b3a824359981de8f5ce7,accounts,1722383,366,660,success
6a5cdb1d-681d-5d99-a5e3-7bfe24e4929a,2026-05-26T12:01:58+00:00,shadow-abuser-01,governed-mcp,renewals_by_region,095c01e08447598f0b2dc0b44a1933da,fiscal_calendar,1066762,150,280,success
370869c9-f951-5deb-819d-053ef5c1a733,2026-05-26T12:02:07+00:00,analyst-004,governed-mcp,account_health,8813e88ac02d99f32b2d4e2779e44b20,opportunities,1373628,78,608,success
2f973b55-54b3-57de-8a93-36a3506a352e,2026-05-26T12:04:21+00:00,analyst-003,governed-mcp,pipeline_summary,e6a9ca2592ce63cfdf020e258b556e9f,accounts,739104,263,708,success
e2c80521-a26a-57e4-a8a0-749c1f1f696f,2026-05-26T12:04:22+00:00,analyst-003,governed-mcp,renewals_by_region,9c1a4717aadd5d25653c1db0dc5960f2,accounts,2282945,173,553,success
8503f3f9-bd73-512a-ba7f-55a85828afd5,2026-05-26T12:07:22+00:00,analyst-001,governed-mcp,account_health,a364ab6aa3ac6b6da177dc2b331c3a06,opportunities,1253674,237,271,success
80ee7c6c-9969-558f-9bda-e0ca2450f07a,2026-05-26T12:07:44+00:00,analyst-009,governed-mcp,account_health,88da25f77d4c448b37e8eca093cebbaa,pipeline,4206472,19,640,success
3591391b-4dfe-5d88-942e-47c80bba2b4b,2026-05-26T12:08:06+00:00,analyst-003,governed-mcp,renewals_by_region,11080304d18f299e813f78787161be28,pipeline,749274,207,376,success
79185b5c-8d66-5b37-b6f1-9ed60dbd50d1,2026-05-26T12:08:59+00:00,analyst-009,governed-mcp,account_health,d5f5ddb59cb43c4b2274544b6f243a9b,accounts,992622,323,730,success
185a279d-e671-5caa-94d1-b6669b8986a2,2026-05-26T12:10:34+00:00,analyst-007,shadow-simulator,,6b3ee6ca6b22952ea60b24b944de3bda,opportunities,919519,299,118,success
752f3974-4c4a-5b0c-9a82-6b6befb9d871,2026-05-26T12:10:58+00:00,analyst-001,governed-mcp,account_health,a364ab6aa3ac6b6da177dc2b331c3a06,opportunities,671815,63,211,success
b98ef76c-3134-5f38-82ef-143d04157427,2026-05-26T12:11:02+00:00,analyst-010,governed-mcp,pipeline_summary,f6b7ef2e41aa2a281d5c98872f977a11,accounts,1939692,425,227,success
9d1c0700-1f49-5cba-b650-70461239d87b,2026-05-26T12:11:53+00:00,analyst-003,governed-mcp,pipeline_summary,b3dcfbdd47bff9e9960a8d6238389f31,opportunities,956689,57,118,success
bd7e00f9-cb2f-5e84-8760-804d27041247,2026-05-26T12:12:00+00:00,shadow-abuser-01,governed-mcp,renewals_by_region,095c01e08447598f0b2dc0b44a1933da,fiscal_calendar,1235997,116,305,success
718abf8c-fcfa-55df-ac8a-beccb0b755eb,2026-05-26T12:12:59+00:00,analyst-004,governed-mcp,account_health,17266f2e41e043ac51530d020d0c16a1,regions,1154020,259,477,success
11fd18c7-dc68-5db3-b241-2124e4d5ee3a,2026-05-26T12:13:18+00:00,analyst-009,governed-mcp,pipeline_summary,466d511c0fe378482767630d0089217c,pipeline,2132169,490,528,success
b5994f1f-dad0-5863-a691-8774332c1708,2026-05-26T12:13:30+00:00,shadow-abuser-01,shadow-simulator,,b4bb129aed15b8be31a2ffa3f762a577,fiscal_calendar,2285959,445,499,success
5d6c753a-33ab-5ca1-8985-9b594cb2f8e1,2026-05-26T12:13:52+00:00,shadow-abuser-01,governed-mcp,account_health,b4bb129aed15b8be31a2ffa3f762a577,fiscal_calendar,2020057,145,726,success
aa059733-3899-52fd-9118-13502ae96da5,2026-05-26T12:13:57+00:00,shadow-abuser-01,governed-mcp,renewals_by_region,095c01e08447598f0b2dc0b44a1933da,fiscal_calendar,963973,143,84,success
ce779abf-8e9e-5e41-9c54-12854bc14135,2026-05-26T12:14:10+00:00,analyst-009,governed-mcp,renewals_by_region,bb9f1f49d7e238268d0f9e69900fcb3d,accounts,3644661,140,752,success
5c06d0d2-44df-5483-90d5-97cebd53235d,2026-05-26T12:18:41+00:00,analyst-004,governed-mcp,account_health,8813e88ac02d99f32b2d4e2779e44b20,opportunities,739984,249,243,success
743ac9dd-6785-5598-a49e-791554c28446,2026-05-26T12:20:06+00:00,analyst-004,governed-mcp,pipeline_summary,682588c047b4946a32471d6734f3a4b9,accounts,564352,240,158,success
6bf1192e-5b5a-51f2-81d6-0f119a7edfe4,2026-05-26T12:20:24+00:00,analyst-001,governed-mcp,pipeline_summary,f6de3244179cf419d2f6c3c23f0feba0,opportunities,1932492,170,574,success
0e9eef63-0eb2-51d9-a986-c512ed528596,2026-05-26T12:20:59+00:00,shadow-abuser-02,shadow-simulator,,e54095aed57ab8f4f4250519aa8bc373,fiscal_calendar,1478078,16,708,success
94362242-bccb-5805-b39d-7441c947ef7a,2026-05-26T12:21:02+00:00,analyst-005,governed-mcp,renewals_by_region,b0cd9df8f5e1a84404d0bec0d5b7df91,accounts,633109,461,536,success
75ba374f-d1f9-577e-94ab-93defa1499a0,2026-05-26T12:21:32+00:00,analyst-006,shadow-simulator,,11b8a9c4a4e0d7aebbbcc7ec2940de0c,accounts,334812,324,493,success
0f3c0c20-a2c2-54cf-b91e-82a4e87c2bf9,2026-05-26T12:21:45+00:00,analyst-002,governed-mcp,pipeline_summary,402296ceeb94d053e80f6eea30e78b64,fiscal_calendar,2867505,390,223,success
4b73b4b0-b02a-585a-a8f6-3f62a836045c,2026-05-26T12:21:48+00:00,analyst-006,governed-mcp,renewals_by_region,9f068d12c76ec261a690840862236eb0,fiscal_calendar,741299,339,176,success
2690bb7f-bd55-56a0-a2d8-e6379353c7aa,2026-05-26T12:23:04+00:00,analyst-001,governed-mcp,renewals_by_region,5d7a8e76075d92e0e61f0bcf135f5c73,opportunities,1509652,14,624,success
933ec3eb-bd84-5e8d-a859-734b6d7fa0b5,2026-05-26T12:23:06+00:00,analyst-001,governed-mcp,account_health,e6144be104ef886b4c422a178abe5f43,regions,838262,1,521,success
d9c078df-1096-5f8f-b0a0-437399e5caac,2026-05-26T12:23:36+00:00,analyst-005,governed-mcp,account_health,69e4ea99016536adf2fa3d4efd16977d,pipeline,2777581,318,602,success
856fe41f-eab3-5bfa-a4a4-50d179037ad0,2026-05-26T12:24:25+00:00,shadow-abuser-02,governed-mcp,renewals_by_region,58825ecaccdae88f15faf1af3e381617,accounts,1147451,332,137,success
9f3c4c0e-ed7b-51cd-aaa9-6dce3d8c9a12,2026-05-26T12:25:16+00:00,analyst-004,governed-mcp,renewals_by_region,e064f73e958470476aede24a1c86b8d5,accounts,821401,62,212,success
46e942e8-b66a-5133-ba66-9ce360d7f5a8,2026-05-26T12:25:53+00:00,analyst-006,governed-mcp,renewals_by_region,ea68f02bf8c2d97d0d778876edb72616,regions,2484752,204,440,success
42da76fa-3ba9-57e3-8956-c1f4c7192b07,2026-05-26T12:26:14+00:00,analyst-009,governed-mcp,pipeline_summary,466d511c0fe378482767630d0089217c,pipeline,1398332,357,420,success
65cb1711-8df3-5441-9cf1-c74cf2523f79,2026-05-26T12:26:21+00:00,analyst-002,governed-mcp,renewals_by_region,284ea63ca77c1489178342b7963fb8a5,fiscal_calendar,1957789,430,252,success
b8d69d1e-bae4-5ecd-8dcc-f2754cdfd67b,2026-05-26T12:29:04+00:00,analyst-005,shadow-simulator,,de20f107a6a50e21ad787d0e23b793dd,pipeline,1106304,173,288,success
a67d2219-0f5a-5d16-8f30-ab7ba7cc7074,2026-05-26T12:29:31+00:00,analyst-001,shadow-simulator,,f6de3244179cf419d2f6c3c23f0feba0,opportunities,1281449,361,602,success
ea8137a6-1bd6-5881-a0be-357ce39a67d1,2026-05-26T12:30:38+00:00,analyst-007,governed-mcp,account_health,54d9eb64a837b74643b84fe8856d15d1,opportunities,2573059,58,376,success
5835e18c-dc99-53fe-949f-aaac28a91719,2026-05-26T12:31:31+00:00,shadow-abuser-02,governed-mcp,renewals_by_region,bc808256cfdcca7263f6018432b390f5,opportunities,2495303,233,640,success
4432e646-847b-534a-920a-d1e6c1ecc942,2026-05-26T12:33:00+00:00,analyst-002,shadow-simulator,,fda9707d6f9b16484335b82f750a72f9,opportunities,1584666,98,313,success
f80c0ada-5b59-52c5-9fd7-54145a6dcf1d,2026-05-26T12:33:47+00:00,analyst-008,governed-mcp,account_health,224a0f977d1c0b24da185bc40e9628e8,fiscal_calendar,757585,64,168,success
b56b8a32-f64c-55a8-be7e-f20e1f465920,2026-05-26T12:34:09+00:00,analyst-002,governed-mcp,renewals_by_region,284ea63ca77c1489178342b7963fb8a5,fiscal_calendar,1332907,166,677,success
15feaac1-40b7-5f2c-a980-d7228af68771,2026-05-26T12:36:02+00:00,shadow-abuser-01,governed-mcp,renewals_by_region,18d7dbdecedc028af28e90d831313f2d,opportunities,1337723,252,654,success
4ece5931-fd16-582e-8306-21467058d0d4,2026-05-26T12:36:32+00:00,analyst-008,governed-mcp,account_health,2d5c02685baac7b1cb4ad7d8d6ac4416,opportunities,793514,288,698,success
49361f15-f4d4-5b4f-8732-2490ecdafb93,2026-05-26T12:36:35+00:00,shadow-abuser-01,governed-mcp,pipeline_summary,51ae73908441641303b8867c49d7998f,regions,1338265,238,431,success
51a633a2-28a1-56cc-8c04-35be33c6d89f,2026-05-26T12:37:03+00:00,analyst-008,governed-mcp,pipeline_summary,a2e5402462c16b25d51989d98d251704,accounts,1120344,424,351,success
5e409685-3a7c-5e17-ad78-5e09680623fa,2026-05-26T12:38:01+00:00,analyst-008,governed-mcp,account_health,50d5c295c4fa78b9387fc45fe2da331f,regions,1438475,167,468,success
da6b216a-f0bf-5a7f-8372-232e6bb83162,2026-05-26T12:38:36+00:00,shadow-abuser-02,governed-mcp,renewals_by_region,58825ecaccdae88f15faf1af3e381617,accounts,2144867,147,685,success
19f49042-8beb-5e96-be63-99118e71749b,2026-05-26T12:38:47+00:00,analyst-001,governed-mcp,pipeline_summary,74d930e80019aef352a8c82be4fc62d9,fiscal_calendar,2348273,445,434,success
452d5b40-abbe-51d0-ac60-8c3096cc824b,2026-05-26T12:39:21+00:00,analyst-006,shadow-simulator,,2e10202b4f064beb8c59697468f14cb5,pipeline,2812414,436,81,success
70e26624-7321-5d68-bd01-85996e913c1a,2026-05-26T12:39:48+00:00,shadow-abuser-01,governed-mcp,pipeline_summary,7c3d8bdc533c98b752ea9144733b74b9,fiscal_calendar,1306489,468,666,success
69249275-965c-5199-93a4-33f715dfe730,2026-05-26T12:40:32+00:00,analyst-002,governed-mcp,account_health,efb46f996cab79022a184fc72503ac64,pipeline,637510,497,696,success
d191874f-4eaa-538b-9cc5-0fb5a6ec14ff,2026-05-26T12:40:54+00:00,shadow-abuser-02,governed-mcp,account_health,8ef14201b9615e40a6461ed6ca2c1696,regions,1000136,142,44,success
058dff14-fba3-59fa-98ba-bbcffab93f4f,2026-05-26T12:41:03+00:00,analyst-007,governed-mcp,renewals_by_region,6fb599b594597c07293ba5f6b9729cfd,regions,1007287,169,213,success
b84a672e-846d-5b69-aefa-5121d641b95f,2026-05-26T12:41:19+00:00,analyst-003,shadow-simulator,,5da5d1391d91c4aa2e2b27e1d4c7cede,regions,2379047,202,40,success
0445a5b2-ea0f-53a5-b750-535201cdbf93,2026-05-26T12:41:33+00:00,analyst-002,governed-mcp,account_health,3e70078d63aedbf200476580bc0a32e8,opportunities,1579954,250,269,success
093a4e77-afac-5ffc-a534-d52d08ff1f2a,2026-05-26T12:41:42+00:00,analyst-009,governed-mcp,account_health,23f65320006662ec4b8fd7f4420dbedc,fiscal_calendar,835264,348,323,success
21c464f7-fe6c-5eb6-ac7c-8f5062328331,2026-05-26T12:41:43+00:00,analyst-003,governed-mcp,pipeline_summary,e6a9ca2592ce63cfdf020e258b556e9f,accounts,1102724,254,677,success
2b3d45f4-1868-59e7-95ff-64c1eb8e8f3b,2026-05-26T12:42:12+00:00,analyst-001,governed-mcp,renewals_by_region,0630aa68f73e3f73d3052c23d2f40417,regions,725317,203,560,success
4329503c-6ffd-5ee2-91a6-814daab183d5,2026-05-26T12:42:42+00:00,analyst-003,shadow-simulator,,5da5d1391d91c4aa2e2b27e1d4c7cede,regions,1796486,393,195,success
cebd265c-0863-5191-86ae-f097c672a100,2026-05-26T12:43:04+00:00,analyst-003,governed-mcp,account_health,61a2c42d8e2480e4d7a555d61d7f5cdb,regions,1771188,123,604,success
47e883c8-1c7b-53c7-b663-8325bd4d7671,2026-05-26T12:44:09+00:00,analyst-009,governed-mcp,account_health,4a8b01c79cb8b4a0b322daf43f2e0bae,regions,1423113,5,142,success
c19f4b14-d11c-57ea-9b80-1899f8b034e6,2026-05-26T12:47:18+00:00,shadow-abuser-01,shadow-simulator,,7c3d8bdc533c98b752ea9144733b74b9,fiscal_calendar,868985,421,677,success
05f60d55-06df-5dcb-86d7-e8e1785f0db5,2026-05-26T12:48:23+00:00,analyst-006,governed-mcp,pipeline_summary,f9f374248967bdb5584ed6d971026d7a,regions,1752055,277,706,success
03d41be8-25eb-59d3-b9b9-e3ec0a51ab07,2026-05-26T12:49:16+00:00,analyst-001,governed-mcp,renewals_by_region,5d7a8e76075d92e0e61f0bcf135f5c73,opportunities,645644,57,326,success
0cc22317-139f-5914-b64c-7c284f73885b,2026-05-26T12:50:44+00:00,analyst-002,governed-mcp,renewals_by_region,228ad2ff76ca642e3c4a31a75704bbb4,pipeline,694483,291,522,success
297ded37-85ec-59b1-be00-5613f6568c1c,2026-05-26T12:52:02+00:00,shadow-abuser-01,governed-mcp,renewals_by_region,e08f51d1d8869b58757e4e8df8e64f74,pipeline,506494,202,391,success
396b9ac2-c21f-592d-a9b7-56cedf6b249f,2026-05-26T12:52:45+00:00,analyst-006,governed-mcp,pipeline_summary,f9f374248967bdb5584ed6d971026d7a,regions,1148606,498,250,success
3dbbe43e-033a-5355-8147-b75be27cfe15,2026-05-26T12:52:53+00:00,analyst-003,governed-mcp,pipeline_summary,b3dcfbdd47bff9e9960a8d6238389f31,opportunities,879381,232,671,success
881d1f6b-eca7-53f3-b707-0204971c60a3,2026-05-26T12:53:31+00:00,analyst-010,shadow-simulator,,51778cd052127e5c693520b7f9666354,fiscal_calendar,1370173,383,369,success
903d4014-0389-5916-8c36-5a03c3d5811c,2026-05-26T12:54:04+00:00,analyst-001,shadow-simulator,,0630aa68f73e3f73d3052c23d2f40417,regions,1271798,356,469,success
d8c7609d-4e79-53a4-bcd4-cb1389ab3cd6,2026-05-26T12:54:28+00:00,analyst-001,governed-mcp,renewals_by_region,5d7a8e76075d92e0e61f0bcf135f5c73,opportunities,1027017,436,448,success
f62ef7d7-9d9b-59da-a3cc-f050b2b0faaf,2026-05-26T12:54:37+00:00,shadow-abuser-01,governed-mcp,pipeline_summary,8e73e9f43a93e09770e107f747abe6e5,accounts,2244156,182,607,success
a82687fd-03c6-5595-836a-c05dcfd35b7b,2026-05-26T12:55:27+00:00,analyst-002,governed-mcp,account_health,8f3602fc41b912189ddb3204cde1c027,accounts,582311,139,359,success
d17fd4dd-d74f-55a3-b6a8-3fbfa154e691,2026-05-26T12:55:30+00:00,analyst-001,governed-mcp,pipeline_summary,81df1de12610cba6603d4dade44dbf42,regions,1566291,462,80,success
35d025d9-b881-53f4-8862-17ff72805014,2026-05-26T12:56:52+00:00,analyst-006,governed-mcp,account_health,e61dfe03b583fcf5a1f8111dd9bed2b8,pipeline,683522,327,151,success
959e449a-cdaf-5f6c-a5a8-d35789d9d5c9,2026-05-26T12:59:59+00:00,analyst-010,shadow-simulator,,8df5ebda3ce922a591c8e59b32cbb34a,accounts,2040727,283,390,success
cb473dd4-8639-5232-a9d9-e8a603246b72,2026-05-26T13:00:39+00:00,analyst-003,governed-mcp,renewals_by_region,7f3269577362d614c7c75c2dab5cf35e,fiscal_calendar,526337,106,590,success
87fa10b1-1c2e-531c-8c54-b26cd820e710,2026-05-26T13:01:26+00:00,analyst-007,shadow-simulator,,d3e0efd79b8ca5472b702533eaabaaee,pipeline,1869661,497,191,success
b6bb6abe-a212-53d6-ad61-26c06595dde2,2026-05-26T13:01:30+00:00,shadow-abuser-02,governed-mcp,renewals_by_region,b5d2c195debcabc6c3766a2faa04368e,regions,2217543,158,467,success
6b4be82c-36f6-5415-99d2-db788f454a98,2026-05-26T13:02:02+00:00,analyst-007,governed-mcp,account_health,92d03c491df2dc900e678fb025262f52,accounts,1084300,331,276,success
744b963a-7407-592f-b577-9fd3d5d59df2,2026-05-26T13:02:16+00:00,shadow-abuser-02,shadow-simulator,,8ef14201b9615e40a6461ed6ca2c1696,regions,793207,327,527,success
09319f3b-24ad-576c-9b5a-c726d7b5162c,2026-05-26T13:02:44+00:00,analyst-004,governed-mcp,renewals_by_region,e064f73e958470476aede24a1c86b8d5,accounts,1169700,93,713,success
f3266add-d43b-5968-b2c5-98b2566db5f0,2026-05-26T13:03:13+00:00,analyst-003,governed-mcp,pipeline_summary,b3dcfbdd47bff9e9960a8d6238389f31,opportunities,581272,270,213,success
4dd3ab56-5bfa-5242-a65f-1622ac2cb3e3,2026-05-26T13:03:41+00:00,analyst-003,governed-mcp,pipeline_summary,e354dfa8c7a9e49ad4da54883fa973c0,regions,1139338,221,44,success
4b5ee16f-c10e-5172-a9f6-54bc1b8a977f,2026-05-26T13:04:22+00:00,analyst-004,governed-mcp,pipeline_summary,03af5fd90371b326b711addafe3042c0,pipeline,559904,436,108,success
0a6a06ce-5023-570d-af6c-6fc14826031a,2026-05-26T13:04:22+00:00,analyst-009,governed-mcp,account_health,88da25f77d4c448b37e8eca093cebbaa,pipeline,3481806,355,99,success
c136a08a-48b0-5a43-976f-effb79c7aada,2026-05-26T13:05:04+00:00,shadow-abuser-02,shadow-simulator,,58825ecaccdae88f15faf1af3e381617,accounts,2876834,265,219,success
a20278a3-ccda-5f33-ac98-f729ad0184db,2026-05-26T13:06:59+00:00,analyst-006,governed-mcp,pipeline_summary,f9f374248967bdb5584ed6d971026d7a,regions,1081844,285,270,success
759c3e6f-071f-593d-a87e-7de171b2cd22,2026-05-26T13:07:08+00:00,analyst-007,governed-mcp,renewals_by_region,465f84a18711784819b1077919f398a8,opportunities,1316886,132,400,success
ad1dc068-3b39-521d-9879-7247512feb26,2026-05-26T13:07:14+00:00,analyst-009,governed-mcp,account_health,d5f5ddb59cb43c4b2274544b6f243a9b,accounts,1236702,128,668,success
c47f7736-261c-56be-81b2-9323b881e46a,2026-05-26T13:08:19+00:00,analyst-005,governed-mcp,pipeline_summary,68b89bbd1b2d7966137183121768b83a,fiscal_calendar,757567,255,485,success
